code,name,type
chk007498,中庚价值灵动灵活配置混合(后端),混合型
chk007499,光大保德信风格轮动混合C,混合型
chk007500,鹏华尊诚定开债发起式,定开债券
chk007501,万家科创3年封闭混合C,混合型
chk007502,前海开源裕和混合C,混合型
chk007503,上投摩根瑞利纯债A,债券型
chk007504,上投摩根瑞利纯债C,债券型
chk007505,华夏AH经济蓝筹股票A,股票指数
chk007506,华夏AH经济蓝筹股票C,股票指数
chk007507,大成中债3-5年国开债A,债券指数
chk007508,大成中债3-5年国开债C,债券指数
chk007509,华商润丰灵活配置混合C,混合型
chk007510,南方泰元债券A,债券型
chk007511,南方泰元债券C,债券型
chk007512,工银沪港深股票C,股票型
chk007513,博时富丰3个月定开债,定开债券
chk007515,鹏华稳利短债A,债券型
chk007516,融通增润三个月定开债,定开债券
chk007517,博时富淳3个月定开债,定开债券
chk007518,东方阿尔法优选混合A,混合型
chk007519,东方阿尔法优选混合C,混合型
chk007520,富安达富利纯债,债券型
chk007521,南方日添益F,货币型
chk007522,南方理财金交易型货币E,货币型
chk007523,汇添富内需增长股票A,股票型
chk007524,汇添富内需增长股票C,股票型
chk007525,易方达年年恒夏一年定开债A,定开债券
chk007526,易方达年年恒夏一年定开债C,定开债券
chk007527,融通量化多策略混合A,混合型
chk007528,融通量化多策略混合C,混合型
chk007529,嘉实汇鑫中短债A,债券型
chk007530,嘉实汇鑫中短债C,债券型
chk007531,华宝券商ETF联接C,联接基金
chk007532,国泰盛合三个月定开债,定开债券
chk007533,格林创新成长混合A,混合型
chk007534,格林创新成长混合C,混合型
chk007535,中欧盈和债券,定开债券
chk007536,博时富乐纯债债券,债券型
chk007537,景顺长城景泰盈利纯债,债券型
chk007538,永赢沪深300A,股票指数
chk007539,永赢沪深300C,股票指数
chk007540,华泰保兴安悦债券,债券型
chk007541,新华MSCI中国A股国际ETF联接,联接基金
chk007542,永赢开泰中高等级中短债A,债券型
chk007543,永赢开泰中高等级中短债C,债券型
chk007544,鹏华尊晟定期开放发起式债券,定开债券
chk007545,太平恒安三个月定开债,定开债券
chk007546,融通增享纯债债券,债券型
chk007548,易方达ESG责任投资股票,股票型
chk007549,中泰开阳价值优选混合,混合型
chk007550,东兴未来价值混合C,混合型
chk007551,鑫元泽利债券,债券型
chk007552,中信建投稳裕定开债C,定开债券
chk007553,中信建投医改混合C,混合型
chk007554,财通恒利纯债,债券型
chk007555,中航瑞明纯债A,债券型
chk007556,中航瑞明纯债C,债券型
chk007557,中加优选中高等级债券A,债券型
chk007558,中加优选中高等级债券C,债券型
chk007559,鑫元富利三个月定期开放债,定开债券
chk007560,中融恒鑫纯债A,债券型
chk007561,中融恒鑫纯债C,债券型
chk007562,景顺长城景泰纯利债券,债券型
chk007563,兴银汇逸定开债,定开债券
chk007564,鹏扬淳明债券A,债券型
chk007565,鹏扬淳明债券C,债券型
chk007566,中银宁享债券,债券型
chk007567,南方恒新39个月A,定开债券
chk007568,南方恒新39个月C,定开债券
chk007569,南方安福混合C,混合型
chk007570,方正富邦红利精选混合C,混合型
chk007571,南方上证380ETF联接C,联接基金
chk007572,中加民丰纯债,债券型
chk007573,农银汇理丰盈三年定开债,定开债券
chk007574,宝盈新价值混合C,混合型
chk007575,宝盈祥泰混合C,混合型
chk007576,华夏鼎琪三个月定开债券,定开债券
chk007577,宝盈祥瑞混合C,混合型
chk007578,宝盈新锐混合C,混合型
chk007579,宝盈先进制造混合C,混合型
chk007580,宝盈中证100指数增强C,股票指数
chk007581,宝盈鸿利收益灵活配置混合C,混合型
chk007582,中泰青月中短债A,债券型
chk007583,中泰青月中短债C,债券型
chk007584,鹏华丰鑫债券,债券型
chk007585,工银瑞弘3个月定开债,定开债券
chk007586,华泰保兴多策略,股票型
chk007587,浙商丰裕纯债债券A,债券型
chk007588,浙商丰裕纯债债券C,债券型
chk007589,嘉实致元42个月定期债券,定开债券
chk007590,华宝绿色领先股票,股票型
chk007591,华夏恒益18个月定开债券,定开债券
chk007592,华夏价值精选混合,混合型
chk007593,鹏扬中证500质量成长指数A,股票指数
chk007594,鹏扬中证500质量成长指数C,股票指数
chk007595,招商添泽纯债A,债券型
chk007596,招商添泽纯债C,债券型
chk007598,广发民玉纯债,债券型
chk007600,泰康润颐63个月定开债券,定开债券
chk007601,人保利璟纯债A,债券型
chk007602,人保利璟纯债C,债券型
chk007603,景顺长城中短债A,债券型
chk007604,景顺长城中短债C,债券型
chk007605,嘉实沪深300红利低波动ETF联接A,联接基金
chk007606,嘉实沪深300红利低波动ETF联接C,联接基金
chk007607,人保添利9个月定开A,定开债券
chk007608,人保添利9个月定开C,定开债券
chk007609,汇安嘉诚债券A,债券型
chk007610,汇安嘉诚债券C,债券型
chk007611,汇安裕和纯债债券A,债券型
chk007612,汇安裕和纯债债券C,债券型
chk007613,嘉合医疗健康混合,混合型
chk007614,德邦民裕进取量化精锐股票A,股票型
chk007615,德邦民裕进取量化精锐股票C,股票型
chk007616,富国投资级信用债债券型A,债券型
chk007617,富国投资级信用债债券型C,债券型
chk007618,富国投资级信用债债券型D,债券型
chk007619,中欧润逸63个月定开债,定开债券
chk007622,中欧滚利一年滚动持有债券A,债券型
chk007623,中欧滚利一年滚动持有债券C,债券型
chk007624,华安年年丰定开债A,定开债券
chk007625,华安年年丰定开债C,定开债券
chk007628,南方全球债券(QDII)人民币A,QDII
chk007629,南方全球债券(QDII)人民币C,QDII
chk007630,南方全球债券(QDII)美元现汇A,QDII
chk007631,南方全球债券(QDII)美元现汇C,QDII
chk007632,华润元大安鑫灵活配置混合C,混合型
chk007633,人保鑫享短债A,债券型
chk007634,人保鑫享短债C,债券型
chk007635,银河天盈中短债A,债券型
chk007636,银河天盈中短债C,债券型
chk007637,兴银鑫日享短债C,债券型
chk007638,前海开源康颐平衡养老三年(FOF),混合-FOF
chk007639,汇添富3年封闭竞争优势混合,混合型
chk007640,泰达宏利永利债券,债券型
chk007641,泰达宏利鑫利债券A,定开债券
chk007642,泰达宏利鑫利债券C,定开债券
chk007643,华安稳健养老一年(FOF),混合-FOF
chk007644,华宝宝润债券,债券型
chk007645,平安季享裕定开债A,定开债券
chk007646,平安季享裕定开债C,定开债券
chk007647,平安季享裕定开债E,定开债券
chk007649,博时颐泽平衡养老(FOF),混合-FOF
chk007650,工银养老2040(FOF),混合-FOF
chk007651,工银养老2045三年持有混合(FOF),混合-FOF
chk007652,华夏稳健养老一年(FOF),混合-FOF
chk007653,长盛稳益6个月A,定开债券
chk007654,长盛稳益6个月C,定开债券
chk007655,南方定元中短债A,债券型
chk007656,南方定元中短债C,债券型
chk007657,东方红中证竞争力指数A,股票指数
chk007658,东方红中证竞争力指数C,股票指数
chk007659,博时富汇3个月定开债发起式,定开债券
chk007660,招商和悦均衡养老三年(FOF),混合-FOF
chk007661,南方养老2030三年(FOF),混合-FOF
chk007662,富国鑫旺均衡养老三年(FOF),混合-FOF
chk007663,平安安享灵活配置混合C,混合型
chk007664,永赢创业板指数发起式A,股票指数
chk007665,永赢创业板指数发起式C,股票指数
chk007666,华夏鼎泓债券A,债券型
chk007667,华夏鼎泓债券C,债券型
chk007668,广发养老2035三年持有期混合(FOF),混合-FOF
chk007669,太平睿盈混合C,混合型
chk007670,嘉实商业银行精选债券,债券型
chk007671,建信中证红利潜力指数A,股票指数
chk007672,建信中证红利潜力指数C,股票指数
chk007673,中加安瑞稳健养老一年(FOF),混合-FOF
chk007674,工银产业升级股票A,股票型
chk007675,工银产业升级股票C,股票型
chk007676,蜂巢添汇纯债A,债券型
chk007677,蜂巢添汇纯债C,债券型
chk007678,泰达宏利品牌升级混合A,混合型
chk007679,泰达宏利品牌升级混合C,混合型
chk007680,中加享利三年债券,定开债券
chk007681,鹏华丰登债券,债券型
chk007682,鹏华锦利两年定开债,定开债券
chk007683,华商转债精选债券A,债券型
chk007684,华商转债精选债券C,债券型
chk007685,华商电子行业量化股票,股票型
chk007686,东方价值挖掘灵活配置混合C,混合型
chk007687,东方成长收益灵活配置混合C,混合型
chk007688,泰达养老2040三年持有混合(FOF)A,混合-FOF
chk007689,国投瑞银新能源混合A,混合型
chk007690,国投瑞银新能源混合C,混合型
chk007691,永赢泽利一年定开,定开债券
chk007692,永赢鼎利债券A,债券型
chk007693,永赢鼎利债券C,债券型
chk007694,泰达养老2040三年持有混合(FOF)C,混合-FOF
chk007695,泰达养老2040三年持有混合(FOF)E,混合-FOF
chk007696,嘉实融享货币,货币型
chk007697,中金衡益增强债券A,债券型
chk007698,中金衡益增强债券C,债券型
chk007699,建信荣禧一年定期开放债券,定开债券
chk007701,国联安6个月定开债A,定开债券
chk007702,国联安6个月定开债C,定开债券
chk007703,万家鑫盛纯债A,债券型
chk007704,万家鑫盛纯债C,债券型
chk007705,长城恒康稳健养老一年(FOF),混合-FOF
chk007706,南方聪元债券A,债券型
chk007707,南方聪元债券C,债券型
chk007708,中银瑞福浮动净值型货币A,货币型
chk007709,中银瑞福浮动净值型货币C,货币型
chk007710,格林泓泰三个月定开债A,定开债券
chk007711,格林泓泰三个月定开债C,定开债券
chk007712,中银康享3个月定期开放债券,定开债券
chk007713,华富科技动能混合,混合型
chk007714,南方贺元利率债债券A,债券型
chk007715,南方贺元利率债债券C,债券型
chk007716,嘉实致华纯债债券,债券型
chk007717,工银尊享短债债券F,债券型
chk007718,中银创新医疗混合,混合型
chk007719,永赢元利债券A,债券型
chk007720,永赢元利债券C,债券型
chk007721,天弘标普500(QDII-FOF)A,QDII
chk007722,天弘标普500(QDII-FOF)C,QDII
chk007723,鹏华锦润86个月定开债,定开债券
chk007725,招商瑞文混合A,混合型
chk007726,招商瑞文混合C,混合型
chk007729,招商普盛全球配置(QDII-FOF)人民币,QDII
chk007730,平安金管家货币C,货币型
chk007731,民生加银持续成长混合A,混合型
chk007732,民生加银持续成长混合C,混合型
chk007733,南方智锐混合A,混合型
chk007734,南方智锐混合C,混合型
chk007735,金鹰民安回报定开C,混合型
chk007736,民生加银聚鑫三年定开债,定开债券
chk007737,诺德研发创新100,股票指数
chk007738,淳厚稳惠债券A,债券型
chk007739,淳厚稳惠债券C,债券型
chk007740,天弘信益债券A,债券型
chk007741,天弘信益债券C,债券型
chk007744,长盛安逸纯债债券A,债券型
chk007745,长盛安逸纯债债券C,债券型
chk007746,华安现金润利,货币型
chk007747,海富通平衡养老(FOF),混合-FOF
chk007748,天弘养老2035三年(FOF),混合-FOF
chk007749,民生加银鹏程混合C,混合型
chk007750,广发优势增长股票,股票型
chk007751,景顺中证红利成长低波动A,股票指数
chk007752,中银招利债券A,债券型
chk007753,中银招利债券C,债券型
chk007754,上银慧永利中短期债券A,债券型
chk007755,上银慧永利中短期债券C,债券型
chk007756,财通久利三个月定开债发起式,定开债券
chk007757,国投瑞银顺业纯债债券,债券型
chk007758,平安乐享一年定开债A,定开债券
chk007759,平安乐享一年定开债C,定开债券
chk007760,景顺中证红利成长低波动C,股票指数
chk007761,鑫元安睿三年定开债,定开债券
chk007762,富国天盈债券(LOF)A,债券型
chk007763,前海开源3-5年国开债A,债券指数
chk007764,前海开源3-5年国开债C,债券指数
chk007765,前海开源1-3年国开债A,债券指数
chk007766,前海开源1-3年国开债C,债券指数
chk007767,华泰保兴尊享定开,定开债券
chk007768,信达澳银安盛纯债,债券型
chk007769,东兴兴瑞一年定开,定开债券
chk007770,同泰开泰混合A,混合型
chk007771,同泰开泰混合C,混合型
chk007772,浦银安盛盛煊定开债券,定开债券
chk007775,汇安量化先锋混合A,混合型
chk007776,汇安量化先锋混合C,混合型
chk007777,中邮研究精选混合,混合型
chk007778,广发景富纯债,债券型
chk007779,银华尊和养老2030混合(FOF),混合-FOF
chk007780,银华尊和养老2040混合(FOF),混合-FOF
chk007781,天弘弘新混合发起式,混合型
chk007782,大成MSCI价值100ETF联接A,联接基金
chk007783,大成MSCI价值100ETF联接C,联接基金
chk007784,广发央企创新驱动ETF联接A,联接基金
chk007785,广发央企创新驱动ETF联接C,联接基金
chk007786,富国中证国企一带一路ETF联接A,联接基金
chk007787,富国中证国企一带一路ETF联接C,联接基金
chk007788,易方达中证国企带路发起式联接A,联接基金
chk007789,易方达中证国企带路发起式联接C,联接基金
chk007790,南方梦元短债A,债券型
chk007791,南方梦元短债C,债券型
chk007792,嘉实央企创新驱动ETF联接A,联接基金
chk007793,嘉实央企创新驱动ETF联接C,联接基金
chk007794,申万菱信中证500指数优选增强C,股票指数
chk007795,申万菱信中证500指数增强C,股票指数
chk007796,博时央企创新驱动ETF联接A,联接基金
chk007797,博时央企创新驱动ETF联接C,联接基金
chk007799,申万菱信中小板指数C,股票指数
chk007800,申万菱信沪深300价值指数C,股票指数
chk007801,大成中证红利指数C,股票指数
chk007802,兴全合泰混合A,混合型
chk007803,兴全合泰混合C,混合型
chk007804,申万菱信沪深300指数增强C,股票指数
chk007805,华宝浮动净值货币,货币型
chk007806,建信MSCI中国A股指数增强A,股票指数
